environ,17,0,environing
equip,2,0,equipped
equip,2,1,equipped
equip,2,2,equipped
equip,2,3,equipped
equip,2,4,equipped
equip,16,0,equipped
equip,17,0,equipping
even,2,0,evened
even,2,1,evened
even,2,2,evened
even,2,3,evened
even,2,4,evened
even,16,0,evened
even,17,0,evening
exhibit,2,0,exhibited
exhibit,2,1,exhibited
exhibit,2,2,exhibited
exhibit,2,3,exhibited
exhibit,2,4,exhibited
exhibit,16,0,exhibited
exhibit,17,0,exhibiting
exit,2,0,exited
exit,2,1,exited
exit,2,2,exited
exit,2,3,exited
exit,2,4,exited
exit,16,0,exited
exit,17,0,exiting
factor,2,0,factored
factor,2,1,factored
factor,2,2,factored
factor,2,3,factored
factor,2,4,factored
factor,16,0,factored
factor,17,0,factoring
fall,16,0,fallen
falter,2,0,faltered
falter,2,1,faltered
falter,2,2,faltered
falter,2,3,faltered
falter,2,4,faltered
falter,16,0,faltered
falter,17,0,faltering
fasten,2,0,fastened
fasten,2,1,fastened
fasten,2,2,fastened
fasten,2,3,fastened
fasten,2,4,fastened
fasten,16,0,fastened
fasten,17,0,fastening
father,2,0,fathered
father,2,1,fathered
father,2,2,fathered
father,2,3,fathered
father,2,4,fathered
father,16,0,fathered
father,17,0,fathering
fatten,2,0,fattened
fatten,2,1,fattened
fatten,2,2,fattened
fatten,2,3,fattened
fatten,2,4,fattened
fatten,16,0,fattened
fatten,17,0,fattening
favor,2,0,favored
favor,2,1,favored
favor,2,2,favored
favor,2,3,favored
favor,2,4,favored
favor,16,0,favored
favor,17,0,favoring
feather,2,0,feathered
feather,2,1,feathered
feather,2,2,feathered
feather,2,3,feathered
feather,2,4,feathered
feather,16,0,feathered
feather,17,0,feathering
feed,2,0,fed
feed,2,1,fed
feed,2,2,fed
feed,2,3,fed
feed,2,4,fed
feed,16,0,fed
fall,2,0,fell
fall,2,1,fell
fall,2,2,fell
fall,2,3,fell
fall,2,4,fell
feel,2,0,felt
feel,2,1,felt
feel,2,2,felt
feel,2,3,felt
feel,2,4,felt
feel,16,0,felt
fetter,2,0,fettered
fetter,2,1,fettered
fetter,2,2,fettered
fetter,2,3,fettered
fetter,2,4,fettered
fetter,16,0,fettered
fetter,17,0,fettering
filter,2,0,filtered
filter,2,1,filtered
filter,2,2,filtered
filter,2,3,filtered
filter,2,4,filtered
filter,16,0,filtered
filter,17,0,filtering
finger,2,0,fingered
finger,2,1,fingered
finger,2,2,fingered
finger,2,3,fingered
finger,2,4,fingered
finger,16,0,fingered
finger,17,0,fingering
fit,2,0,fit
fit,2,1,fit
fit,2,2,fit
fit,2,3,fit
fit,2,4,fit
fit,16,0,fit
fit,2,0,fitted
fit,2,1,fitted
fit,2,2,fitted
fit,2,3,fitted
fit,2,4,fitted
fit,16,0,fitted
fit,17,0,fitting
flag,2,0,flagged
flag,2,1,flagged
flag,2,2,flagged
flag,2,3,flagged
flag,2,4,flagged
flag,16,0,flagged
flag,17,0,flagging
flap,2,0,flapped
flap,2,1,flapped
flap,2,2,flapped
flap,2,3,flapped
flap,2,4,flapped
flap,16,0,flapped
flap,17,0,flapping
flatten,2,0,flattened
flatten,2,1,flattened
flatten,2,2,flattened
flatten,2,3,flattened
flatten,2,4,flattened
flatten,16,0,flattened
flatten,17,0,flattening
flatter,2,0,flattered
flatter,2,1,flattered
flatter,2,2,flattered
flatter,2,3,flattered
flatter,2,4,flattered
flatter,16,0,flattered
flatter,17,0,flattering
flavor,2,0,flavored
flavor,2,1,flavored
flavor,2,2,flavored
flavor,2,3,flavored
flavor,2,4,flavored
flavor,16,0,flavored
flavor,17,0,flavoring
flee,2,0,fled
flee,2,1,fled
flee,2,2,fled
flee,2,3,fled
flee,2,4,fled
flee,16,0,fled
fly,2,0,flew
fly,2,1,flew
fly,2,2,flew
fly,2,3,flew
fly,2,4,flew
flicker,2,0,flickered
flicker,2,1,flickered
flicker,2,2,flickered
flicker,2,3,flickered
flicker,2,4,flickered
flicker,16,0,flickered
flicker,17,0,flickering
flip,2,0,flipped
flip,2,1,flipped
flip,2,2,flipped
flip,2,3,flipped
flip,2,4,flipped
flip,16,0,flipped
flip,17,0,flipping
flog,2,0,flogged
flog,2,1,flogged
flog,2,2,flogged
flog,2,3,flogged
flog,2,4,flogged
flog,16,0,flogged
flog,17,0,flogging
flop,2,0,flopped
flop,2,1,flopped
flop,2,2,flopped
flop,2,3,flopped
flop,2,4,flopped
flop,16,0,flopped
flop,17,0,flopping
flower,2,0,flowered
flower,2,1,flowered
flower,2,2,flowered
flower,2,3,flowered
flower,2,4,flowered
flower,16,0,flowered
flower,17,0,flowering
fly,16,0,flown
fling,2,0,flung
fling,2,1,flung
fling,2,2,flung
fling,2,3,flung
fling,2,4,flung
fling,16,0,flung
flutter,2,0,fluttered
flutter,2,1,fluttered
flutter,2,2,fluttered
flutter,2,3,fluttered
flutter,2,4,fluttered
flutter,16,0,fluttered
flutter,17,0,fluttering
focus,0,2,focuses
focus,2,0,focused
focus,2,1,focused
focus,2,2,focused
focus,2,3,focused
focus,2,4,focused
focus,16,0,focused
focus,17,0,focusing
fog,2,0,fogged
fog,2,1,fogged
fog,2,2,fogged
fog,2,3,fogged
fog,2,4,fogged
fog,16,0,fogged
fog,17,0,fogging
forbid,2,0,forbade
forbid,2,1,forbade
forbid,2,2,forbade
forbid,2,3,forbade
forbid,2,4,forbade
forbid,16,0,forbidden
forbid,17,0,forbidding
forbear,2,0,forbore
forbear,2,1,forbore
forbear,2,2,forbore
forbear,2,3,forbore
forbear,2,4,forbore
forbear,16,0,forborn
forecast,2,0,forecast
forecast,2,1,forecast
forecast,2,2,forecast
forecast,2,3,forecast
forecast,2,4,forecast
forecast,16,0,forecast
forego,2,0,forewent
forego,2,1,forewent
forego,2,2,forewent
forego,2,3,forewent
forego,2,4,forewent
forego,16,0,foregone
foresee,2,0,foresaw
foresee,2,1,foresaw
foresee,2,2,foresaw
foresee,2,3,foresaw
foresee,2,4,foresaw
foresee,16,0,foreseen
forgive,2,0,forgave
forgive,2,1,forgave
forgive,2,2,forgave
forgive,2,3,forgave
forgive,2,4,forgave
forget,17,0,forgetting
forgive,16,0,forgiven
forget,2,0,forgot
forget,2,1,forgot
forget,2,2,forgot
forget,2,3,forgot
forget,2,4,forgot
forget,16,0,forgotten
format,2,0,formatted
format,2,1,formatted
format,2,2,formatted
format,2,3,formatted
format,2,4,formatted
format,16,0,formatted
format,17,0,formatting
forsee,2,0,forsaw
forsee,2,1,forsaw
forsee,2,2,forsaw
forsee,2,3,forsaw
forsee,2,4,forsaw
forsee,16,0,forseen
forsake,2,0,forsook
forsake,2,1,forsook
forsake,2,2,forsook
forsake,2,3,forsook
forsake,2,4,forsook
forsake,16,0,forsaken
foster,2,0,fostered
foster,2,1,fostered
foster,2,2,fostered
foster,2,3,fostered
foster,2,4,fostered
foster,16,0,fostered
foster,17,0,fostering
fight,2,0,fought
fight,2,1,fought
fight,2,2,fought
fight,2,3,fought
fight,2,4,fought
fight,16,0,fought
find,2,0,found
find,2,1,found
find,2,2,found
find,2,3,found
find,2,4,found
find,16,0,found
founder,2,0,foundered
founder,2,1,foundered
founder,2,2,foundered
founder,2,3,foundered
founder,2,4,foundered
founder,16,0,foundered
founder,17,0,foundering
freshen,2,0,freshened
freshen,2,1,freshened
freshen,2,2,freshened
freshen,2,3,freshened
freshen,2,4,freshened
freshen,16,0,freshened
freshen,17,0,freshening
fret,2,0,fretted
fret,2,1,fretted
fret,2,2,fretted
fret,2,3,fretted
fret,2,4,fretted
fret,16,0,fretted
fret,17,0,fretting
frighten,2,0,frightened
frighten,2,1,frightened
frighten,2,2,frightened
frighten,2,3,frightened
frighten,2,4,frightened
frighten,16,0,frightened
frighten,17,0,frightening
fritter,2,0,frittered
fritter,2,1,frittered
fritter,2,2,frittered
fritter,2,3,frittered
fritter,2,4,frittered
fritter,16,0,frittered
fritter,17,0,frittering
freeze,2,0,froze
freeze,2,1,froze
freeze,2,2,froze
freeze,2,3,froze
freeze,2,4,froze
freeze,16,0,frozen
fuel,2,0,fuelled
fuel,2,1,fuelled
fuel,2,2,fuelled
fuel,2,3,fuelled
fuel,2,4,fuelled
fuel,16,0,fuelled
further,2,0,furthered
further,2,1,furthered
further,2,2,furthered
further,2,3,furthered
further,2,4,furthered
further,16,0,furthered
further,17,0,furthering
gag,2,0,gagged
gag,2,1,gagged
gag,2,2,gagged
gag,2,3,gagged
gag,2,4,gagged
gag,16,0,gagged
gag,17,0,gagging
garden,2,0,gardened
garden,2,1,gardened
garden,2,2,gardened
garden,2,3,gardened
garden,2,4,gardened
garden,16,0,gardened
garden,17,0,gardening
garrison,2,0,garrisoned
garrison,2,1,garrisoned
garrison,2,2,garrisoned
garrison,2,3,garrisoned
garrison,2,4,garrisoned
garrison,16,0,garrisoned
garrison,17,0,garrisoning
gather,2,0,gathered
gather,2,1,gathered
gather,2,2,gathered
gather,2,3,gathered
gather,2,4,gathered
gather,16,0,gathered
gather,17,0,gathering
give,2,0,gave
give,2,1,gave
give,2,2,gave
give,2,3,gave
give,2,4,gave
get,17,0,getting
gig,2,0,gigged
gig,2,1,gigged
gig,2,2,gigged
gig,2,3,gigged
gig,2,4,gigged
gig,16,0,gigged
gig,17,0,gigging
give,16,0,given
glimmer,2,0,glimmered
glimmer,2,1,glimmered
glimmer,2,2,glimmered
glimmer,2,3,glimmered
glimmer,2,4,glimmered
glimmer,16,0,glimmered
glimmer,17,0,glimmering
glisten,2,0,glistened
glisten,2,1,glistened
glisten,2,2,glistened
glisten,2,3,glistened
glisten,2,4,glistened
glisten,16,0,glistened
glisten,17,0,glistening
glitter,2,0,glittered
glitter,2,1,glittered
glitter,2,2,glittered
glitter,2,3,glittered
glitter,2,4,glittered
glitter,16,0,glittered
glitter,17,0,glittering
glower,2,0,glowered
glower,2,1,glowered
glower,2,2,glowered
glower,2,3,glowered
glower,2,4,glowered
glower,16,0,glowered
glower,17,0,glowering
go,0,2,goes
go,17,0,going
go,16,0,gone
gossip,2,0,gossipped
gossip,2,1,gossipped
gossip,2,2,gossipped
gossip,2,3,gossipped
gossip,2,4,gossipped
gossip,16,0,gossipped
gossip,17,0,gossipping
get,2,0,got
get,2,1,got
get,2,2,got
get,2,3,got
get,2,4,got
get,16,0,got
get,16,0,gotten
grandfather,2,0,grandfathered
grandfather,2,1,grandfathered
grandfather,2,2,grandfathered
grandfather,2,3,grandfathered
grandfather,2,4,grandfathered
grandfather,16,0,grandfathered
grandfather,17,0,grandfathering
grep,2,0,grepped
grep,2,1,grepped
grep,2,2,grepped
grep,2,3,grepped
grep,2,4,grepped
grep,16,0,grepped
grep,17,0,grepping
grow,2,0,grew
grow,2,1,grew
grow,2,2,grew
grow,2,3,grew
grow,2,4,grew
grit,2,0,gritted
grit,2,1,gritted
grit,2,2,gritted
grit,2,3,gritted
grit,2,4,gritted
grit,16,0,gritted
grit,17,0,gritting
grok,2,0,grokked
grok,2,1,grokked
grok,2,2,grokked
grok,2,3,grokked
grok,2,4,grokked
grok,16,0,grokked
grok,17,0,grokking
grind,2,0,ground
grind,2,1,ground
grind,2,2,ground
grind,2,3,ground
grind,2,4,ground
grind,16,0,ground
grind,2,0,grinded
grind,2,1,grinded
grind,2,2,grinded
grind,2,3,grinded
grind,2,4,grinded
grind,16,0,grinded
grin,2,0,grinned
grin,2,1,grinned
grin,2,2,grinned
grin,2,3,grinned
grin,2,4,grinned
grin,16,0,grinned
grin,17,0,grinning
grip,2,0,gripped
grip,2,1,gripped
grip,2,2,gripped
grip,2,3,gripped
grip,2,4,gripped
grip,16,0,gripped
grip,17,0,gripping
grow,16,0,grown
gum,2,0,gummed
gum,2,1,gummed
gum,2,2,gummed
gum,2,3,gummed
gum,2,4,gummed
gum,16,0,gummed
gum,17,0,gumming
gun,2,0,gunned
gun,2,1,gunned
gun,2,2,gunned
gun,2,3,gunned
gun,2,4,gunned
gun,16,0,gunned
gun,17,0,gunning
gut,2,0,gutted
gut,2,1,gutted
gut,2,2,gutted
gut,2,3,gutted
gut,2,4,gutted
gut,16,0,gutted
gut,17,0,gutting
have,2,0,had
have,2,1,had
have,2,2,had
have,2,3,had
have,2,4,had
have,16,0,had
hammer,2,0,hammered
hammer,2,1,hammered
hammer,2,2,hammered
hammer,2,3,hammered
hammer,2,4,hammered
hammer,16,0,hammered
hammer,17,0,hammering
hamper,2,0,hampered
hamper,2,1,hampered
hamper,2,2,hampered
hamper,2,3,hampered
hamper,2,4,hampered
hamper,16,0,hampered
hamper,17,0,hampering
handicap,2,0,handicapped
handicap,2,1,handicapped
handicap,2,2,handicapped
handicap,2,3,handicapped
handicap,2,4,handicapped
handicap,16,0,handicapped
handicap,17,0,handicapping
hang,2,0,hanged
hang,2,1,hanged
hang,2,2,hanged
hang,2,3,hanged
hang,2,4,hanged
hang,16,0,hanged
hap,2,0,happed
hap,2,1,happed
hap,2,2,happed
hap,2,3,happed
hap,2,4,happed
hap,16,0,happed
hap,17,0,happing
happen,2,0,happened
happen,2,1,happened
happen,2,2,happened
happen,2,3,happened
happen,2,4,happened
happen,16,0,happened
happen,17,0,happening
harbor,2,0,harbored
harbor,2,1,harbored
harbor,2,2,harbored
harbor,2,3,harbored
harbor,2,4,harbored
harbor,16,0,harbored
harbor,17,0,harboring
harden,2,0,hardened
harden,2,1,hardened
harden,2,2,hardened
harden,2,3,hardened
harden,2,4,hardened
harden,16,0,hardened
harden,17,0,hardening
have,0,0,have
have,0,1,have
have,0,2,has
have,0,3,have
have,0,4,have
have,2,0,had
have,2,1,had
have,2,2,had
have,2,3,had
have,2,4,had
have,16,0,had
have,17,0,having
hasten,2,0,hastened
hasten,2,1,hastened
hasten,2,2,hastened
hasten,2,3,hastened
hasten,2,4,hastened
hasten,16,0,hastened
hasten,17,0,hastening
headquarter,2,0,headquartered
headquarter,2,1,headquartered
headquarter,2,2,headquartered
headquarter,2,3,headquartered
headquarter,2,4,headquartered
headquarter,16,0,headquartered
headquarter,17,0,headquartering
hear,2,0,heard
hear,2,1,heard
hear,2,2,heard
hear,2,3,heard
hear,2,4,heard
hear,16,0,heard
hector,2,0,hectored
hector,2,1,hectored
hector,2,2,hectored
hector,2,3,hectored
hector,2,4,hectored
hector,16,0,hectored
hector,17,0,hectoring
heighten,2,0,heightened
heighten,2,1,heightened
heighten,2,2,heightened
heighten,2,3,heightened
heighten,2,4,heightened
heighten,16,0,heightened
heighten,17,0,heightening
hold,2,0,held
hold,2,1,held
hold,2,2,held
hold,2,3,held
hold,2,4,held
hold,16,0,held
hide,2,0,hid
hide,2,1,hid
hide,2,2,hid
hide,2,3,hid
hide,2,4,hid
hide,16,0,hidden
hinder,2,0,hindered
hinder,2,1,hindered
hinder,2,2,hindered
hinder,2,3,hindered
hinder,2,4,hindered
hinder,16,0,hindered
hinder,17,0,hindering
hit,2,0,hit
hit,2,1,hit
hit,2,2,hit
hit,2,3,hit
hit,2,4,hit
hit,16,0,hit
hit,17,0,hitting
hog,2,0,hogged
hog,2,1,hogged
hog,2,2,hogged
hog,2,3,hogged
hog,2,4,hogged
hog,16,0,hogged
hog,17,0,hogging
holler,2,0,hollered
holler,2,1,hollered
holler,2,2,hollered
holler,2,3,hollered
holler,2,4,hollered
holler,16,0,hollered
holler,17,0,hollering
holster,2,0,holstered
holster,2,1,holstered
holster,2,2,holstered
holster,2,3,holstered
holster,2,4,holstered
holster,16,0,holstered
holster,17,0,holstering
honor,2,0,honored
honor,2,1,honored
honor,2,2,honored
honor,2,3,honored
honor,2,4,honored
honor,16,0,honored
honor,17,0,honoring
hop,2,0,hopped
hop,2,1,hopped
hop,2,2,hopped
hop,2,3,hopped
hop,2,4,hopped
hop,16,0,hopped
hop,17,0,hopping
hot,2,0,hotted
hot,2,1,hotted
hot,2,2,hotted
hot,2,3,hotted
hot,2,4,hotted
hot,16,0,hotted
hot,17,0,hotting
hover,2,0,hovered
hover,2,1,hovered
hover,2,2,hovered
hover,2,3,hovered
hover,2,4,hovered
hover,16,0,hovered
hover,17,0,hovering
huckster,2,0,huckstered
huckster,2,1,huckstered
huckster,2,2,huckstered
huckster,2,3,huckstered
huckster,2,4,huckstered
huckster,16,0,huckstered
huckster,17,0,huckstering
hug,2,0,hugged
hug,2,1,hugged
hug,2,2,hugged
hug,2,3,hugged
hug,2,4,hugged
hug,16,0,hugged
hug,17,0,hugging
hum,2,0,hummed
hum,2,1,hummed
hum,2,2,hummed
hum,2,3,hummed
hum,2,4,hummed
hum,16,0,hummed
hum,17,0,humming
humor,2,0,humored
humor,2,1,humored
humor,2,2,humored
humor,2,3,humored
humor,2,4,humored
humor,16,0,humored
humor,17,0,humoring
hang,2,0,hung
hang,2,1,hung
hang,2,2,hung
hang,2,3,hung
hang,2,4,hung
hang,16,0,hung
hunger,2,0,hungered
hunger,2,1,hungered
hunger,2,2,hungered
hunger,2,3,hungered
hunger,2,4,hungered
hunger,16,0,hungered
hunger,17,0,hungering
hunker,2,0,hunkered
hunker,2,1,hunkered
hunker,2,2,hunkered
hunker,2,3,hunkered
hunker,2,4,hunkered
hunker,16,0,hunkered
hunker,17,0,hunkering
hurt,2,0,hurt
hurt,2,1,hurt
hurt,2,2,hurt
hurt,2,3,hurt
hurt,2,4,hurt
hurt,16,0,hurt
imbed,2,0,imbedded
imbed,2,1,imbedded
imbed,2,2,imbedded
imbed,2,3,imbedded
imbed,2,4,imbedded
imbed,16,0,imbedded
imbed,17,0,imbedding
imprison,2,0,imprisoned
imprison,2,1,imprisoned
imprison,2,2,imprisoned
imprison,2,3,imprisoned
imprison,2,4,imprisoned
imprison,16,0,imprisoned
imprison,17,0,imprisoning
incur,2,0,incurred
incur,2,1,incurred
incur,2,2,incurred
incur,2,3,incurred
incur,2,4,incurred
incur,16,0,incurred
incur,17,0,incurring
infer,2,0,inferred
infer,2,1,inferred
infer,2,2,inferred
infer,2,3,inferred
infer,2,4,inferred
infer,16,0,inferred
infer,17,0,inferring
input,2,0,input
input,2,1,input
input,2,2,input
input,2,3,input
input,2,4,input
input,16,0,input
input,17,0,inputting
interpret,2,0,interpreted
interpret,2,1,interpreted
interpret,2,2,interpreted
interpret,2,3,interpreted
interpret,2,4,interpreted
interpret,16,0,interpreted
interpret,17,0,interpreting
inter,2,0,interred
inter,2,1,interred
inter,2,2,interred
inter,2,3,interred
inter,2,4,interred
inter,16,0,interred
inter,17,0,interring
iron,2,0,ironed
iron,2,1,ironed
iron,2,2,ironed
iron,2,3,ironed
iron,2,4,ironed
iron,16,0,ironed
iron,17,0,ironing
jar,2,0,jarred
jar,2,1,jarred
jar,2,2,jarred
jar,2,3,jarred
jar,2,4,jarred
jar,16,0,jarred
jar,17,0,jarring
jet,2,0,jetted
jet,2,1,jetted
jet,2,2,jetted
jet,2,3,jetted
jet,2,4,jetted
jet,16,0,jetted
jet,17,0,jetting
jog,2,0,jogged
jog,2,1,jogged
jog,2,2,jogged
jog,2,3,jogged
jog,2,4,jogged
jog,16,0,jogged
jog,17,0,jogging
jot,2,0,jotted
jot,2,1,jotted
jot,2,2,jotted
jot,2,3,jotted
jot,2,4,jotted
jot,16,0,jotted
jot,17,0,jotting
journal,2,0,journaled
journal,2,1,journaled
journal,2,2,journaled
journal,2,3,journaled
journal,2,4,journaled
journal,16,0,journaled
journal,17,0,journaling
jut,2,0,jutted
jut,2,1,jutted
jut,2,2,jutted
jut,2,3,jutted
jut,2,4,jutted
jut,16,0,jutted
jut,17,0,jutting
keep,2,0,kept
keep,2,1,kept
keep,2,2,kept
keep,2,3,kept
keep,2,4,kept
keep,16,0,kept
kid,2,0,kidded
kid,2,1,kidded
kid,2,2,kidded
kid,2,3,kidded
kid,2,4,kidded
kid,16,0,kidded
kid,17,0,kidding
kidnap,2,0,kidnapped
kidnap,2,1,kidnapped
kidnap,2,2,kidnapped
kidnap,2,3,kidnapped
kidnap,2,4,kidnapped
kidnap,16,0,kidnapped
kidnap,17,0,kidnapping
kit,2,0,kitted
kit,2,1,kitted
kit,2,2,kitted
kit,2,3,kitted
kit,2,4,kitted
kit,16,0,kitted
kit,17,0,kitting
kneecap,2,0,kneecapped
kneecap,2,1,kneecapped
kneecap,2,2,kneecapped
kneecap,2,3,kneecapped
kneecap,2,4,kneecapped
kneecap,16,0,kneecapped
kneecap,17,0,kneecapping
kneel,2,0,knelt
kneel,2,1,knelt
kneel,2,2,knelt
kneel,2,3,knelt
kneel,2,4,knelt
kneel,16,0,knelt
know,2,0,knew
know,2,1,knew
know,2,2,knew
know,2,3,knew
know,2,4,knew
knit,2,0,knit
knit,2,1,knit
knit,2,2,knit
knit,2,3,knit
knit,2,4,knit
knit,16,0,knit
knit,2,0,knitted
knit,2,1,knitted
knit,2,2,knitted
knit,2,3,knitted
knit,2,4,knitted
knit,16,0,knitted
knit,17,0,knitting
knot,2,0,knotted
knot,2,1,knotted
knot,2,2,knotted
knot,2,3,knotted
knot,2,4,knotted
knot,16,0,knotted
knot,17,0,knotting
know,16,0,known
labor,2,0,labored
labor,2,1,labored
labor,2,2,labored
labor,2,3,labored
labor,2,4,labored
labor,16,0,labored
labor,17,0,laboring
lag,2,0,lagged
lag,2,1,lagged
lag,2,2,lagged
lag,2,3,lagged
lag,2,4,lagged
lag,16,0,lagged
lag,17,0,lagging
lay,2,0,laid
lay,2,1,laid
lay,2,2,laid
lay,2,3,laid
lay,2,4,laid
lay,16,0,laid
lie,16,0,lain
lap,2,0,lapped
lap,2,1,lapped
lap,2,2,lapped
lap,2,3,lapped
lap,2,4,lapped
lap,16,0,lapped
lap,17,0,lapping
lather,2,0,lathered
lather,2,1,lathered
lather,2,2,lathered
lather,2,3,lathered
lather,2,4,lathered
lather,16,0,lathered
lather,17,0,lathering
lie,2,0,lay
lie,2,1,lay
lie,2,2,lay
lie,2,3,lay
lie,2,4,lay
layer,2,0,layered
layer,2,1,layered
layer,2,2,layered
layer,2,3,layered
layer,2,4,layered
layer,16,0,layered
layer,17,0,layering
leadsman,2,0,leadsmen
leadsman,2,1,leadsmen
leadsman,2,2,leadsmen
leadsman,2,3,leadsmen
leadsman,2,4,leadsmen
lean,2,0,leaned
lean,2,1,leaned
lean,2,2,leaned
lean,2,3,leaned
lean,2,4,leaned
lean,16,0,leaned
lean,2,0,leant
lean,2,1,leant
lean,2,2,leant
lean,2,3,leant
lean,2,4,leant
lean,16,0,leant
leap,2,0,leaped
leap,2,1,leaped
leap,2,2,leaped
leap,2,3,leaped
leap,2,4,leaped
leap,16,0,leaped
leap,2,0,leapt
leap,2,1,leapt
leap,2,2,leapt
leap,2,3,leapt
leap,2,4,leapt
leap,16,0,leapt
learn,2,0,learned
learn,2,1,learned
learn,2,2,learned
learn,2,3,learned
learn,2,4,learned
learn,16,0,learned
learn,2,0,learnt
learn,2,1,learnt
learn,2,2,learnt
learn,2,3,learnt
learn,2,4,learnt
learn,16,0,learnt
leaven,2,0,leavened
leaven,2,1,leavened
leaven,2,2,leavened
leaven,2,3,leavened
leaven,2,4,leavened
leaven,16,0,leavened
leaven,17,0,leavening
lead,2,0,led
lead,2,1,led
lead,2,2,led
lead,2,3,led
lead,2,4,led
lead,16,0,led
leave,2,0,left
leave,2,1,left
leave,2,2,left
leave,2,3,left
leave,2,4,left
leave,16,0,left
leg,2,0,legged
leg,2,1,legged
leg,2,2,legged
leg,2,3,legged
leg,2,4,legged
leg,16,0,legged
leg,17,0,legging
lengthen,2,0,lengthened
lengthen,2,1,lengthened
lengthen,2,2,lengthened
lengthen,2,3,lengthened
lengthen,2,4,lengthened
lengthen,16,0,lengthened
lengthen,17,0,lengthening
lend,2,0,lent
lend,2,1,lent
lend,2,2,lent
lend,2,3,lent
lend,2,4,lent
lend,16,0,lent
lessen,2,0,lessened
lessen,2,1,lessened
lessen,2,2,lessened
lessen,2,3,lessened
lessen,2,4,lessened
lessen,16,0,lessened
lessen,17,0,lessening
let,2,0,let
let,2,1,let
let,2,2,let
let,2,3,let
let,2,4,let
let,16,0,let
letter,2,0,lettered
letter,2,1,lettered
letter,2,2,lettered
letter,2,3,lettered
letter,2,4,lettered
letter,16,0,lettered
letter,17,0,lettering
let,17,0,letting
lie,2,0,lied
lie,2,1,lied
lie,2,2,lied
lie,2,3,lied
lie,2,4,lied
lie,16,0,lied
light,2,0,lighted
light,2,1,lighted
light,2,2,lighted
light,2,3,lighted
light,2,4,lighted
light,16,0,lighted
limit,2,0,limited
limit,2,1,limited
limit,2,2,limited
limit,2,3,limited
limit,2,4,limited
limit,16,0,limited
lighten,2,0,lightened
lighten,2,1,lightened
lighten,2,2,lightened
lighten,2,3,lightened
lighten,2,4,lightened
lighten,16,0,lightened
lighten,17,0,lightening
limit,17,0,limiting
linger,2,0,lingered
linger,2,1,lingered
linger,2,2,lingered
linger,2,3,lingered
linger,2,4,lingered
linger,16,0,lingered
linger,17,0,lingering
listen,2,0,listened
listen,2,1,listened
listen,2,2,listened
listen,2,3,listened
listen,2,4,listened
listen,16,0,listened
listen,17,0,listening
light,2,0,lit
light,2,1,lit
light,2,2,lit
light,2,3,lit
light,2,4,lit
light,16,0,lit
litter,2,0,littered
litter,2,1,littered
litter,2,2,littered
litter,2,3,littered
litter,2,4,littered
litter,16,0,littered
litter,17,0,littering
lessen,2,0,lessened
lessen,2,1,lessened
lessen,2,2,lessened
lessen,2,3,lessened
lessen,2,4,lessened
lessen,16,0,lessened
lessen,17,0,lessening
level,2,0,leveled
level,2,1,leveled
level,2,2,leveled
level,2,3,leveled
level,2,4,leveled
level,16,0,leveled
level,17,0,leveling
level,2,0,levelled
level,2,1,levelled
level,2,2,levelled
level,2,3,levelled
level,2,4,levelled
level,16,0,levelled
level,17,0,levelling
lever,2,0,levered
lever,2,1,levered
lever,2,2,levered
lever,2,3,levered
lever,2,4,levered
lever,16,0,levered
lever,17,0,levering
log,2,0,logged
log,2,1,logged
log,2,2,logged
log,2,3,logged
log,2,4,logged
log,16,0,logged
log,17,0,logging
loosen,2,0,loosened
loosen,2,1,loosened
loosen,2,2,loosened
loosen,2,3,loosened
loosen,2,4,loosened
loosen,16,0,loosened
loosen,17,0,loosening
lop,2,0,lopped
lop,2,1,lopped
lop,2,2,lopped
lop,2,3,lopped
lop,2,4,lopped
lop,16,0,lopped
lop,17,0,lopping
lose,2,0,lost
lose,2,1,lost
lose,2,2,lost
lose,2,3,lost
lose,2,4,lost
lose,16,0,lost
lower,2,0,lowered
lower,2,1,lowered
lower,2,2,lowered
lower,2,3,lowered
lower,2,4,lowered
lower,16,0,lowered
lower,17,0,lowering
lug,2,0,lugged
lug,2,1,lugged
lug,2,2,lugged
lug,2,3,lugged
lug,2,4,lugged
lug,16,0,lugged
lug,17,0,lugging
lumber,2,0,lumbered
lumber,2,1,lumbered
lumber,2,2,lumbered
lumber,2,3,lumbered
lumber,2,4,lumbered
lumber,16,0,lumbered
lumber,17,0,lumbering
make,2,0,made
make,2,1,made
make,2,2,made
make,2,3,made
make,2,4,made
make,16,0,made
major,2,0,majored
major,2,1,majored
major,2,2,majored
major,2,3,majored
major,2,4,majored
major,16,0,majored
major,17,0,majoring
maneuver,2,0,maneuvered
maneuver,2,1,maneuvered
maneuver,2,2,maneuvered
maneuver,2,3,maneuvered
maneuver,2,4,maneuvered
maneuver,16,0,maneuvered
maneuver,17,0,maneuvering
manouver,2,0,manouvered
manouver,2,1,manouvered
manouver,2,2,manouvered
manouver,2,3,manouvered
manouver,2,4,manouvered
manouver,16,0,manouvered
manouver,17,0,manouvering
map,2,0,mapped
map,2,1,mapped
map,2,2,mapped
map,2,3,mapped
map,2,4,mapped
map,16,0,mapped
map,17,0,mapping
market,2,0,marketed
market,2,1,marketed
market,2,2,marketed
market,2,3,marketed
market,2,4,marketed
market,16,0,marketed
market,17,0,marketing
marshal,2,0,marshaled
marshal,2,1,marshaled
marshal,2,2,marshaled
